lid,spectrum,sample,exact,z,hb_class_0.1.0,hb_class_0.2.0,hb_c50_sys_0.1.0,hb_c50_sys_0.2.0,hb_delta_c50,hb_bic_margin_0.2.0,hb_n_broad_0.2.0,hb_fit_status_0.2.0,ha_class_0.1.0,ha_class_0.2.0,ha_c50_sys_0.1.0,ha_c50_sys_0.2.0,ha_delta_c50,ha_bic_margin_0.2.0,conti_feop_fwhm_0.2.0,conti_at_bound_0.2.0,feuv_fwhm_fixed_0.2.0,continuum_status_0.2.0
9000000071,spec-4455-55539-0018.fits,Liu+2014,False,0.777,F,F,193.595,192.575,-1.021,33.404,3,success,--,,,,,,9956.000,"feop_norm,feuv_fwhm",False,success
9000000071,spec-9611-58107-0500.fits,Liu+2014,False,0.777,F,F,99.235,100.868,1.634,4.377,2,success,--,,,,,,9935.290,"feop_norm,feuv_fwhm",False,success
9000000071,spec-9611-58136-0500.fits,Liu+2014,False,0.777,F,F,41.209,35.368,-5.841,11.379,2,success,--,,,,,,9999.780,"feop_norm,feuv_fwhm",False,success
9000000071,spec-10658-58439-0222.fits,Liu+2014,False,0.777,F,F,109.861,115.435,5.574,6.440,2,success,--,,,,,,9956.000,"feop_norm,feuv_fwhm",False,success
9000000072,spec-2572-54056-0609.fits,Liu+2014,True,0.656,C,C,1050.273,1051.267,0.994,4.113,2,success,--,,,,,,1826.653,feuv_fwhm,False,success
9000000073,spec-1208-52672-0016.fits,Liu+2014,True,0.506,A,A,-394.532,-550.449,-155.917,6.985,2,success,--,,,,,,1634.696,feuv_fwhm,False,success
9000000073,spec-10664-58464-0344.fits,Liu+2014,False,0.506,C,C,-586.980,-588.618,-1.639,10.732,2,success,A,A,-607.760,-612.678,-4.918,1.520,1507.385,,False,success
9000000074,spec-1759-53081-0447.fits,Liu+2014,True,0.686,A,A,-544.320,-619.522,-75.203,0.317,1,success,--,,,,,,1625.776,feuv_fwhm,False,success
9000000075,spec-2426-53795-0625.fits,Liu+2014,True,0.680,A,A,516.759,517.588,0.829,13.057,2,success,--,,,,,,1200.000,"feop_fwhm,feuv_fwhm,feuv_shift",False,success
9000000076,spec-0865-52323-0094.fits,Liu+2014,True,0.453,A,A,477.129,473.486,-3.643,5.792,2,success,--,,,,,,1272.680,,False,success
9000000076,spec-8859-57452-0770.fits,Liu+2014,False,0.453,A,A,573.440,572.191,-1.249,34.389,3,success,A,A,466.880,466.938,0.058,49.724,1200.010,feuv_fwhm,False,success
9000000077,spec-1932-53350-0420.fits,Liu+2014,True,0.299,C,A,-458.742,-455.741,3.001,14.350,2,success,A,A,-387.647,-387.734,-0.087,10.368,1323.457,feuv_shift,True,success
9000000077,spec-10660-58466-0338.fits,Liu+2014,False,0.299,A,A,537.666,452.930,-84.736,14.669,1,success,C,C,-239.643,-240.592,-0.949,10.508,2652.457,,True,success
9000000078,spec-2280-53680-0062.fits,Liu+2014,True,0.461,A,A,713.771,713.765,-0.006,14.627,2,success,--,,,,,,1211.796,,False,success
9000000078,spec-5175-55955-0542.fits,Liu+2014,False,0.461,A,A,369.551,357.827,-11.725,10.681,2,success,F,F,169.628,168.319,-1.309,9.469,1313.468,,False,success
9000000078,spec-9564-57817-0493.fits,Liu+2014,False,0.461,C,C,414.788,394.467,-20.321,3.867,2,success,F,F,172.631,171.002,-1.629,3.911,1200.000,feop_fwhm,False,success
9000000078,spec-11096-58485-0087.fits,Liu+2014,False,0.461,C,C,678.117,678.049,-0.067,5.060,2,success,A,A,353.561,353.570,0.009,10.854,1229.120,,False,success
9000000079,spec-2283-53729-0243.fits,Liu+2014,True,0.358,A,A,-303.902,-304.085,-0.183,0.662,1,success,A,A,-372.913,-368.767,4.146,8.613,1200.830,,True,success
9000000079,spec-9551-57801-0592.fits,Liu+2014,False,0.358,C,C,-14.725,-12.834,1.891,7.484,2,success,F,F,-277.146,-277.142,0.003,1.566,1972.653,,True,success
9000000079,spec-11087-58488-0795.fits,Liu+2014,False,0.358,C,C,273.272,267.138,-6.134,29.423,3,success,C,C,-191.137,-190.698,0.439,22.444,2803.199,feuv_shift,True,success
9000000080,spec-0469-51913-0238.fits,Liu+2014,True,0.455,C,A,-412.873,-418.509,-5.636,1.362,1,success,--,,,,,,1200.664,,False,success
9000000081,spec-1272-52989-0296.fits,Liu+2014,True,0.559,A,A,713.208,672.951,-40.258,0.008,1,success,--,,,,,,1584.189,"feuv_fwhm,feuv_shift",False,success
9000000081,spec-10238-58155-0206.fits,Liu+2014,False,0.559,C,A,689.607,677.603,-12.003,9.707,2,success,--,,,,,,1800.260,feuv_fwhm,False,success
9000000082,spec-0565-52225-0613.fits,Liu+2014,True,0.450,F,F,-94.307,-160.517,-66.210,21.376,3,success,--,,,,,,1746.694,feuv_fwhm,False,success
9000000083,spec-2432-54052-0101.fits,Liu+2014,True,0.636,A,A,-517.413,-467.641,49.772,0.453,1,success,--,,,,,,1782.710,,False,success
9000000084,spec-1198-52669-0040.fits,Liu+2014,True,0.577,A,A,765.717,733.642,-32.075,1.611,1,success,--,,,,,,3912.879,,False,success
9000000084,spec-8830-57447-0261.fits,Liu+2014,False,0.577,C,C,597.904,618.668,20.763,2.700,2,success,--,,,,,,1432.642,"feop_shift,feuv_fwhm,feuv_shift",False,success
9000000085,spec-0831-52294-0169.fits,Liu+2014,True,0.226,C,C,-615.174,-691.077,-75.904,3.971,2,success,C,C,-559.851,-446.787,113.064,57.138,2732.253,,False,success
9000000085,spec-8297-57416-0557.fits,Liu+2014,False,0.226,F,F,-152.780,-144.977,7.803,24.590,3,success,F,F,-51.572,-51.166,0.405,177.402,2963.175,,True,success
9000000086,spec-1935-53387-0432.fits,Liu+2014,True,0.551,F,F,248.170,239.578,-8.592,14.987,2,success,--,,,,,,1889.992,"feuv_fwhm,feuv_shift",False,success
9000000086,spec-9603-58132-0672.fits,Liu+2014,False,0.551,A,A,334.497,325.024,-9.473,11.090,2,success,A,A,372.543,371.919,-0.624,10.770,1667.948,feuv_fwhm,False,success
9000000086,spec-11678-58511-0664.fits,Liu+2014,False,0.551,A,A,426.317,408.837,-17.480,15.379,2,success,A,A,362.590,361.987,-0.603,8.165,1764.602,feuv_fwhm,False,success
9000000087,spec-2434-53826-0093.fits,Liu+2014,True,0.455,C,C,-300.228,-299.859,0.369,41.647,3,success,--,,,,,,1621.162,,False,success
9000000088,spec-1300-52973-0585.fits,Liu+2014,True,0.358,A,A,-379.035,-348.468,30.567,8.378,2,success,F,F,-245.554,-260.366,-14.812,0.616,2095.227,,True,success
9000000089,spec-2436-54054-0292.fits,Liu+2014,True,0.458,C,C,-326.923,-327.167,-0.244,10.328,2,success,--,,,,,,1822.706,,False,success
9000000090,spec-0553-51999-0157.fits,Liu+2014,True,0.410,A,A,1034.798,1066.109,31.311,3.205,2,success,--,,,,,,2818.941,,True,success
9000000090,spec-7295-57067-0857.fits,Liu+2014,False,0.410,C,C,261.483,232.834,-28.650,7.007,2,success,F,F,-38.038,-102.424,-64.386,11.411,9999.424,"feop_norm,feuv_fwhm,feuv_shift",False,success
9000000091,spec-1936-53330-0059.fits,Liu+2014,True,0.181,A,A,413.414,388.425,-24.989,6.949,2,success,F,F,164.277,164.234,-0.042,1.352,1635.501,,False,success
9000000091,spec-9608-58137-0857.fits,Liu+2014,False,0.181,F,F,287.566,288.697,1.131,4.544,2,success,F,F,89.785,89.676,-0.109,0.501,1971.589,feuv_shift,True,success
9000000092,spec-0484-51907-0093.fits,Liu+2014,True,0.341,A,A,554.023,544.948,-9.075,17.099,1,success,F,F,263.271,262.626,-0.645,13.273,1200.000,feop_fwhm,True,success
9000000092,spec-8198-57374-0358.fits,Liu+2014,False,0.341,A,A,519.843,520.690,0.847,0.514,1,success,F,F,288.683,289.135,0.452,3.367,3336.519,,True,success
9000000093,spec-1592-52990-0139.fits,Liu+2014,True,0.452,B,B,2489.715,2485.353,-4.362,40.565,3,success,--,,,,,,3121.020,,False,success
9000000093,spec-10443-58155-0845.fits,Liu+2014,False,0.452,B,B,2104.282,1901.037,-203.246,14.895,3,success,A,A,1501.602,1500.309,-1.293,10.695,5606.794,,False,success
9000000093,spec-11375-58426-0902.fits,Liu+2014,False,0.452,B,B,2386.392,2265.411,-120.980,2.913,2,success,A,A,1072.245,1065.923,-6.322,11.301,2816.603,feuv_fwhm,False,success
9000000094,spec-1201-52674-0057.fits,Liu+2014,True,0.429,C,C,540.587,534.631,-5.957,6.379,2,success,--,,,,,,1200.000,feop_fwhm,True,success
9000000094,spec-8298-57390-0613.fits,Liu+2014,False,0.429,C,C,1019.517,1012.072,-7.445,1.307,2,success,C,C,777.666,772.549,-5.116,44.405,9611.343,"feop_norm,feop_shift,feuv_fwhm,feuv_shift",False,success
9000000095,spec-2290-53727-0407.fits,Liu+2014,True,0.690,A,A,880.369,870.034,-10.334,1.924,1,success,--,,,,,,9956.220,"feop_norm,feuv_fwhm",False,success
9000000095,spec-9596-57817-0364.fits,Liu+2014,False,0.690,A,A,484.947,461.916,-23.031,4.040,1,success,--,,,,,,1200.000,"feop_norm,feop_fwhm,feop_shift,feuv_fwhm",False,success
9000000096,spec-1740-53050-0399.fits,Liu+2014,True,0.369,A,A,1356.693,1356.706,0.013,5.592,1,success,A,A,1038.068,1038.067,-0.001,54.472,1222.301,"feop_norm,feuv_shift",True,success
9000000097,spec-0554-52000-0477.fits,Liu+2014,True,0.562,C,C,762.524,741.900,-20.624,4.397,2,success,--,,,,,,2883.246,,False,success
9000000097,spec-7285-56991-0298.fits,Liu+2014,False,0.562,B,B,852.172,840.584,-11.588,5.286,2,success,--,,,,,,1200.000,"feop_fwhm,feuv_fwhm,feuv_shift",False,success
9000000098,spec-0938-52708-0159.fits,Liu+2014,True,0.223,B,B,-1789.285,1432.705,3221.990,4.092,2,success,C,C,-1488.949,-1488.011,0.939,13.815,2805.814,,False,success
9000000098,spec-8831-57448-0890.fits,Liu+2014,False,0.223,C,C,-1792.568,-1791.775,0.793,12.409,3,success,C,C,-1560.513,-1559.840,0.673,5.296,2528.813,,True,success
9000000099,spec-1214-52731-0293.fits,Liu+2014,True,0.187,C,C,-1207.971,-1299.060,-91.090,2.164,2,success,C,C,-1198.110,-1183.409,14.702,14.170,2631.869,,False,success
9000000099,spec-8862-57461-0640.fits,Liu+2014,False,0.187,C,C,-574.397,-628.012,-53.614,11.481,2,success,C,C,-905.632,-862.823,42.809,23.252,3125.637,,True,success
9000000100,spec-1787-54465-0511.fits,Liu+2014,True,0.354,F,F,220.054,219.125,-0.929,6.635,1,success,F,F,-53.996,-60.399,-6.403,0.295,2109.171,,True,success
9000000101,spec-0474-52000-0167.fits,Liu+2014,True,0.707,A,A,-464.506,-467.805,-3.300,0.255,1,success,--,,,,,,9998.243,"feop_norm,feuv_fwhm,feuv_shift",False,success
9000000102,spec-2291-53714-0604.fits,Liu+2014,True,0.268,A,A,332.927,332.933,0.006,1.197,2,success,C,C,225.223,225.220,-0.003,35.817,6097.756,"feop_norm,feuv_shift",True,success
9000000102,spec-9631-58086-0363.fits,Liu+2014,False,0.268,A,A,338.783,339.863,1.080,3.670,2,success,F,F,181.748,181.928,0.181,35.157,2338.212,feop_norm,True,success
9000000102,spec-11676-58512-0398.fits,Liu+2014,False,0.268,C,C,302.323,302.326,0.003,9.859,2,success,F,F,164.231,164.235,0.004,167.439,9956.000,feop_norm,True,success
9000000103,spec-1302-52763-0070.fits,Liu+2014,True,0.501,A,A,-478.548,-497.728,-19.180,7.888,1,success,--,,,,,,2629.157,,False,success
9000000104,spec-1274-52995-0048.fits,Liu+2014,True,0.541,F,F,259.797,269.212,9.415,9.684,2,success,--,,,,,,1200.000,"feop_fwhm,feuv_fwhm,feuv_shift",False,success
9000000104,spec-10244-58225-0352.fits,Liu+2014,False,0.541,F,F,280.839,280.548,-0.291,8.013,2,success,F,F,173.879,173.517,-0.362,13.881,9402.985,"feop_norm,feuv_fwhm,feuv_shift",False,success
9000000105,spec-1939-53389-0197.fits,Liu+2014,True,0.448,A,A,-385.647,-398.976,-13.329,10.789,1,success,--,,,,,,1213.395,feuv_fwhm,False,success
9000000105,spec-10440-58138-0218.fits,Liu+2014,False,0.448,A,A,-323.419,-381.118,-57.698,15.029,2,success,A,A,-336.888,-339.634,-2.747,13.379,2950.160,"feuv_fwhm,feuv_shift",False,success
9000000105,spec-11346-58429-0565.fits,Liu+2014,False,0.448,C,C,-292.953,-285.745,7.208,15.064,2,success,A,A,-369.177,-370.381,-1.204,2.682,1361.471,feuv_fwhm,False,success
9000000106,spec-1214-52731-0497.fits,Liu+2014,True,0.695,C,C,1310.569,1310.704,0.135,10.813,2,success,--,,,,,,9956.000,"feop_norm,feuv_fwhm",False,success
9000000106,spec-8832-57445-0384.fits,Liu+2014,False,0.695,C,C,1670.377,1676.555,6.178,14.729,3,success,--,,,,,,2589.383,"feop_norm,feuv_fwhm",False,success
9000000107,spec-1939-53389-0467.fits,Liu+2014,True,0.713,B,B,1270.217,1263.480,-6.737,174.466,3,success,--,,,,,,1200.786,"feop_norm,feuv_fwhm,feuv_shift",False,success
9000000107,spec-10440-58138-0190.fits,Liu+2014,False,0.713,B,B,1221.784,1171.769,-50.015,622.194,3,success,--,,,,,,1525.526,"feuv_fwhm,feuv_shift",False,success
9000000107,spec-11376-58430-0084.fits,Liu+2014,False,0.713,B,B,1136.312,1061.113,-75.199,592.595,3,success,--,,,,,,1200.023,"feuv_fwhm,feuv_shift",False,success
9000000108,spec-0485-51909-0506.fits,Liu+2014,True,0.296,A,A,-694.981,-697.582,-2.600,10.202,2,success,A,A,-499.085,-499.407,-0.321,12.986,1494.180,feuv_shift,True,success
9000000109,spec-0767-52252-0054.fits,Liu+2014,True,0.561,C,C,450.821,448.492,-2.329,10.799,2,success,--,,,,,,4739.614,"feop_shift,feuv_fwhm,feuv_shift",False,success
9000000109,spec-7291-56992-0450.fits,Liu+2014,False,0.561,A,A,442.949,444.365,1.416,2.231,2,success,--,,,,,,1200.000,feop_fwhm,False,success
9000000110,spec-2293-53730-0484.fits,Liu+2014,True,0.378,C,C,34.402,46.773,12.371,19.595,3,success,F,F,-241.820,-237.765,4.055,5.362,9956.000,"feop_norm,feuv_shift",True,success
9000000110,spec-9589-57813-0761.fits,Liu+2014,False,0.378,C,C,-170.307,-170.217,0.091,6.499,2,success,F,F,-262.660,-262.634,0.026,21.745,1200.019,feop_norm,False,success
9000000111,spec-0556-51991-0295.fits,Liu+2014,True,0.266,A,C,-342.192,-381.724,-39.532,14.693,3,success,A,A,-511.716,-513.184,-1.468,22.439,1200.000,feop_fwhm,True,success
9000000111,spec-8192-57348-0310.fits,Liu+2014,False,0.266,C,C,-513.345,-512.729,0.615,41.639,3,success,A,A,-599.688,-599.932,-0.245,72.868,9956.000,"feop_norm,feuv_shift",True,success
9000000112,spec-0486-51910-0355.fits,Liu+2014,True,0.359,A,A,-364.729,-365.297,-0.568,3.497,1,success,F,F,-86.226,-90.215,-3.989,12.469,2817.487,,True,success
9000000113,spec-2292-53713-0353.fits,Liu+2014,True,0.716,A,A,-535.315,-537.452,-2.136,9.249,1,success,--,,,,,,9631.102,"feop_norm,feuv_fwhm",False,success
9000000113,spec-9560-57805-0702.fits,Liu+2014,False,0.716,A,A,-521.935,-637.308,-115.373,5.027,2,success,--,,,,,,2423.134,feuv_fwhm,False,success
9000000114,spec-1594-52992-0291.fits,Liu+2014,True,0.616,W,A,-313.271,-314.059,-0.788,11.170,2,success,--,,,,,,1970.670,"feuv_fwhm,feuv_shift",False,success
9000000114,spec-10244-58225-0060.fits,Liu+2014,False,0.616,F,F,-158.189,-160.315,-2.126,6.170,2,success,--,,,,,,1536.460,"feuv_fwhm,feuv_shift",False,success
9000000115,spec-0477-52026-0392.fits,Liu+2014,True,0.650,B,C,1178.794,1090.212,-88.582,0.920,2,success,--,,,,,,2420.173,"feop_shift,feuv_fwhm",False,success
9000000116,spec-2361-53762-0438.fits,Liu+2014,True,0.502,C,C,490.432,468.401,-22.031,12.966,2,success,--,,,,,,1861.159,,False,success
9000000116,spec-9552-57814-0557.fits,Liu+2014,False,0.502,C,C,183.146,186.918,3.773,6.355,2,success,F,F,186.254,184.377,-1.877,6.160,1508.132,feuv_fwhm,False,success
9000000117,spec-0768-52281-0473.fits,Liu+2014,True,0.228,C,C,1872.844,1872.905,0.060,5.219,2,success,C,C,1218.640,1218.567,-0.074,242.475,9999.598,"feop_norm,feop_shift",False,success
9000000117,spec-7286-57096-0113.fits,Liu+2014,False,0.228,B,B,626.294,626.290,-0.004,3.235,2,success,B,B,564.542,564.542,0.000,165.033,1244.000,"feop_norm,feuv_shift",True,success
9000000118,spec-2369-53733-0202.fits,Liu+2014,True,0.506,A,A,413.942,403.566,-10.376,0.610,2,success,--,,,,,,2299.488,feuv_fwhm,False,success
9000000118,spec-9582-57806-0854.fits,Liu+2014,False,0.506,C,F,148.630,129.390,-19.240,5.595,2,success,F,F,175.487,175.686,0.199,16.574,2022.526,,False,success
9000000119,spec-0477-52026-0463.fits,Liu+2014,True,0.440,A,A,494.046,494.036,-0.010,5.370,2,success,--,,,,,,9956.000,"feop_norm,feuv_shift",True,success
9000000120,spec-2292-53713-0448.fits,Liu+2014,True,0.433,F,F,-264.307,-264.680,-0.373,17.309,3,success,--,,,,,,1200.000,feop_fwhm,True,success
9000000120,spec-9618-58084-0685.fits,Liu+2014,False,0.433,F,F,-231.022,-179.382,51.640,9.980,2,success,F,F,-233.059,-175.519,57.539,28.273,1200.001,feop_fwhm,False,success
9000000121,spec-2297-53738-0488.fits,Liu+2014,True,0.524,A,A,-811.929,-812.891,-0.963,3.958,1,success,--,,,,,,1200.057,,False,success
9000000121,spec-9629-58133-0541.fits,Liu+2014,False,0.524,C,C,176.512,147.127,-29.385,5.660,2,success,X,X,-195.527,-195.900,-0.373,6.271,1383.317,"feuv_fwhm,feuv_shift",False,success
9000000121,spec-11704-58514-0845.fits,Liu+2014,False,0.524,F,F,-32.437,-28.656,3.781,1.864,1,success,A,A,-319.063,-319.739,-0.676,11.645,2812.503,,False,success
9000000122,spec-0452-51911-0624.fits,Liu+2014,True,0.711,F,F,-245.675,-247.446,-1.771,6.754,1,success,--,,,,,,9893.034,"feop_norm,feuv_fwhm,feuv_shift",False,success
9000000122,spec-0453-51915-0253.fits,Liu+2014,False,0.711,F,F,-216.910,-218.436,-1.526,4.821,2,success,--,,,,,,1200.001,"feop_norm,feuv_fwhm,feuv_shift",False,success
9000000122,spec-8194-57401-0428.fits,Liu+2014,False,0.711,F,F,151.119,132.641,-18.478,15.518,2,success,--,,,,,,4139.698,"feop_shift,feuv_fwhm",False,success
9000000123,spec-1595-52999-0351.fits,Liu+2014,True,0.401,C,C,-402.053,-400.604,1.449,34.547,3,success,--,,,,,,1200.000,feop_fwhm,True,success
9000000123,spec-8852-57449-0500.fits,Liu+2014,False,0.401,A,A,-332.576,-331.849,0.726,2.701,2,success,A,A,-318.110,-318.794,-0.684,7.701,1200.000,feop_fwhm,False,success
9000000123,spec-8863-57724-0047.fits,Liu+2014,False,0.401,C,C,-349.004,-361.521,-12.517,12.725,3,success,F,F,-285.665,-283.691,1.974,8.291,6247.238,"feuv_fwhm,feuv_shift",False,success
9000000124,spec-1788-54468-0179.fits,Liu+2014,True,0.453,A,A,431.865,439.164,7.299,2.509,2,success,--,,,,,,1212.743,feuv_fwhm,False,success
9000000125,spec-0480-51989-0480.fits,Liu+2014,True,0.220,W,W,1686.198,1686.193,-0.005,67.389,3,success,C,C,1409.888,1409.907,0.019,192.381,10000.000,"feop_norm,feop_fwhm",False,success
9000000126,spec-1005-52703-0099.fits,Liu+2014,True,0.396,F,F,-243.661,-242.145,1.516,14.299,2,success,--,,,,,,2466.096,,True,success
9000000126,spec-7308-56709-0839.fits,Liu+2014,False,0.396,C,C,-189.696,-206.911,-17.214,49.126,3,success,F,F,-281.343,-284.534,-3.192,42.573,3506.123,"feuv_fwhm,feuv_shift",False,success
9000000127,spec-0902-52409-0498.fits,Liu+2014,True,0.215,C,C,-1434.161,-1433.912,0.248,9.319,2,success,C,C,-1210.228,-1209.972,0.256,22.633,9999.985,"feop_norm,feop_shift",False,success
9000000127,spec-7287-57042-0086.fits,Liu+2014,False,0.215,F,F,-232.677,-237.920,-5.243,4.185,2,success,A,A,-328.793,-328.480,0.313,13.517,2049.100,,True,success
9000000128,spec-2341-53738-0523.fits,Liu+2014,True,0.340,A,A,-349.347,-341.894,7.452,21.446,3,success,A,A,-332.943,-332.678,0.264,8.896,1704.220,,True,success
9000000128,spec-9629-58133-0013.fits,Liu+2014,False,0.340,F,F,-83.207,-90.398,-7.191,0.055,2,success,B,B,112.148,112.017,-0.132,65.421,7075.882,,True,success
9000000128,spec-11703-58526-0104.fits,Liu+2014,False,0.340,F,F,-75.853,-75.824,0.029,0.064,1,success,F,F,-93.291,-93.287,0.004,13.606,2435.800,feop_norm,True,success
9000000129,spec-0942-52703-0315.fits,Liu+2014,True,0.617,C,A,-540.297,-480.812,59.486,2.640,1,success,--,,,,,,1816.452,feuv_fwhm,False,success
9000000129,spec-8286-57062-0778.fits,Liu+2014,False,0.617,F,F,-265.949,-251.418,14.531,15.612,2,success,--,,,,,,1806.121,feuv_fwhm,False,success
9000000130,spec-1744-53055-0262.fits,Liu+2014,True,0.475,X,X,-1188.592,-1198.204,-9.612,7.250,1,success,--,,,,,,2555.646,,False,success
9000000131,spec-0558-52317-0537.fits,Liu+2014,True,0.289,F,F,249.803,249.797,-0.007,14.197,3,success,F,F,203.498,203.496,-0.002,11.039,1288.670,feop_norm,True,success
9000000131,spec-8190-57448-0430.fits,Liu+2014,False,0.289,F,F,186.209,186.189,-0.020,9.582,2,success,F,F,206.305,206.303,-0.002,31.953,2464.888,feop_norm,True,success
9000000132,spec-1952-53378-0366.fits,Liu+2014,True,0.302,C,C,-547.747,-536.231,11.516,1.216,2,success,F,F,-244.351,-248.464,-4.113,10.459,2434.177,,True,success
9000000132,spec-10232-58223-0175.fits,Liu+2014,False,0.302,F,F,98.812,96.658,-2.154,1.189,1,success,F,F,69.112,69.183,0.071,9.238,1546.259,,True,success
9000000133,spec-0943-52376-0494.fits,Liu+2014,True,0.338,F,F,287.236,279.841,-7.395,2.358,1,success,C,C,205.246,205.356,0.110,8.286,1200.000,feop_fwhm,True,success
9000000133,spec-7384-56715-0388.fits,Liu+2014,False,0.338,F,F,18.957,19.034,0.076,7.448,2,success,F,F,15.702,15.703,0.001,5.136,9976.087,feop_norm,True,success
9000000134,spec-1951-53389-0518.fits,Liu+2014,True,0.351,C,C,-140.748,-120.512,20.236,22.161,3,success,F,F,-88.175,-104.754,-16.579,4.395,2174.305,,True,success
9000000134,spec-8856-57453-0426.fits,Liu+2014,False,0.351,W,W,58.771,67.501,8.730,10.402,2,success,C,C,97.238,97.413,0.174,46.254,1470.897,,True,success
9000000135,spec-1237-52762-0298.fits,Liu+2014,True,0.479,A,A,-2130.522,-2153.274,-22.752,6.492,1,success,--,,,,,,2420.967,feuv_fwhm,False,success
9000000136,spec-2365-53739-0278.fits,Liu+2014,True,0.568,A,A,854.638,849.333,-5.305,12.715,1,success,--,,,,,,9956.000,"feop_norm,feuv_fwhm,feuv_shift",False,success
9000000136,spec-9614-57835-0420.fits,Liu+2014,False,0.568,A,A,1010.311,944.392,-65.919,0.393,1,success,--,,,,,,1200.000,"feop_fwhm,feuv_fwhm,feuv_shift",False,success
9000000137,spec-0996-52641-0016.fits,Liu+2014,True,0.423,F,F,252.229,252.222,-0.008,1.201,2,success,--,,,,,,9956.000,"feop_norm,feuv_shift",True,success
9000000138,spec-0946-52407-0220.fits,Liu+2014,True,0.395,A,A,522.283,521.896,-0.387,4.222,1,success,--,,,,,,2816.695,,True,success
9000000138,spec-8187-57423-0084.fits,Liu+2014,False,0.395,C,C,457.680,420.225,-37.455,5.622,2,success,A,A,362.660,361.790,-0.871,5.814,2213.236,,False,success
9000000139,spec-0574-52347-0201.fits,Liu+2014,False,0.499,A,A,630.299,617.660,-12.639,8.254,2,success,--,,,,,,1244.000,"feop_norm,feuv_fwhm",False,success
9000000139,spec-0574-52355-0212.fits,Liu+2014,True,0.499,A,A,911.869,900.805,-11.065,8.203,2,success,--,,,,,,9690.995,"feop_norm,feop_shift,feuv_fwhm,feuv_shift",False,success
9000000139,spec-0574-52356-0215.fits,Liu+2014,False,0.499,A,A,984.384,974.948,-9.436,12.624,2,success,--,,,,,,1200.505,,False,success
9000000139,spec-0574-52366-0215.fits,Liu+2014,False,0.499,A,A,918.599,904.582,-14.017,8.947,2,success,--,,,,,,1200.001,"feop_norm,feop_fwhm,feuv_fwhm,feuv_shift",False,success
9000000140,spec-1745-53061-0548.fits,Liu+2014,True,0.484,F,C,-278.607,-299.688,-21.081,15.071,3,success,--,,,,,,1275.411,feuv_fwhm,False,success
9000000141,spec-2588-54174-0521.fits,Liu+2014,True,0.246,C,A,-933.125,-920.417,12.708,33.267,3,success,A,A,-593.733,-593.873,-0.140,69.604,2329.305,feuv_shift,True,success
9000000141,spec-9575-57786-0093.fits,Liu+2014,False,0.246,A,A,-796.511,-796.582,-0.071,10.660,2,success,A,A,-545.971,-546.000,-0.029,44.457,3009.799,,True,success
9000000142,spec-1427-52996-0194.fits,Liu+2014,True,0.387,C,C,502.152,502.578,0.426,11.106,2,success,--,,,,,,7394.669,"feop_norm,feop_shift",True,success
9000000142,spec-8855-57780-0634.fits,Liu+2014,False,0.387,F,F,119.940,76.785,-43.155,22.425,3,success,C,C,-215.300,-214.956,0.343,133.294,1227.646,"feop_norm,feop_shift",False,success
9000000143,spec-2374-53765-0476.fits,Liu+2014,True,0.411,A,A,-363.856,-363.116,0.740,6.118,2,success,--,,,,,,2000.157,,True,success
9000000143,spec-9569-57837-0351.fits,Liu+2014,False,0.411,F,F,-192.078,-204.975,-12.898,45.404,3,success,F,F,-294.392,-295.454,-1.061,58.830,2191.714,"feuv_fwhm,feuv_shift",False,success
9000000144,spec-1955-53442-0507.fits,Liu+2014,True,0.110,A,A,-348.030,-347.948,0.082,4.658,1,success,F,F,-265.406,-265.429,-0.022,7.085,2580.911,,False,success
9000000145,spec-1954-53357-0027.fits,Liu+2014,True,0.335,C,C,504.103,504.474,0.370,10.582,3,success,A,A,346.643,346.722,0.079,2.235,1244.000,feop_norm,True,success
9000000145,spec-10274-58170-0482.fits,Liu+2014,False,0.335,F,F,266.509,266.515,0.006,4.689,2,success,F,F,223.215,223.235,0.020,6.735,3311.792,"feop_norm,feop_shift",True,success
9000000146,spec-1358-52994-0416.fits,Liu+2014,True,0.638,C,C,-846.278,-846.018,0.260,13.215,2,success,--,,,,,,2307.335,"feop_shift,feuv_fwhm,feuv_shift",False,success
9000000146,spec-8288-57419-0854.fits,Liu+2014,False,0.638,A,A,-513.009,-519.882,-6.873,5.654,2,success,--,,,,,,1200.682,,False,success
9000000147,spec-1359-53002-0381.fits,Liu+2014,True,0.361,A,A,390.998,390.987,-0.011,0.038,1,success,F,F,256.601,256.600,-0.001,3.344,9956.000,"feop_norm,feuv_shift",True,success
9000000147,spec-8363-58140-0436.fits,Liu+2014,False,0.361,C,A,527.340,595.823,68.483,0.863,1,success,F,F,271.068,271.188,0.121,19.614,1200.000,feop_fwhm,True,success
9000000148,spec-0944-52614-0146.fits,Liu+2014,True,0.364,C,C,1128.467,1128.994,0.527,5.441,2,success,C,C,698.477,698.492,0.015,73.102,9997.412,"feop_norm,feop_shift",True,success
9000000148,spec-7385-56710-0214.fits,Liu+2014,False,0.364,A,A,1202.771,1166.889,-35.882,10.260,2,success,A,A,1023.257,1020.324,-2.933,20.328,1370.679,"feop_norm,feuv_fwhm,feuv_shift",False,success
9000000149,spec-2351-53772-0180.fits,Liu+2014,True,0.805,A,A,-349.118,-347.019,2.099,8.069,1,success,--,,,,,,9998.760,"feop_norm,feuv_fwhm",False,success
