lambda_nm,f_lambda,sigma
348.4131602116278,8.2143310546875,0.2978901015882571
348.4933145367356,7.654638671875,0.28976670697299806
348.5736786655977,7.650971221923829,0.2877275229289843
348.65386991613656,8.202440643310547,0.29566897553865695
348.73427106708294,8.174842071533204,0.2941207972355341
348.81449926006593,7.991819763183594,0.2905720627515425
348.8947459086273,7.984416961669922,0.28884380049994557
348.97520260260205,7.694282531738281,0.2871553459471135
349.0554862191317,8.066757202148438,0.2920879370038702
349.13597997783944,7.924532318115235,0.29292239845879287
349.2163005793698,7.8947189331054695,0.29335503901736226
349.29683141988767,8.127088165283203,0.2963037104560529
349.37718902345944,8.131732940673828,0.2999079375724017
349.4575651123829,8.169532012939454,0.29854606065096223
349.5381515855337,8.096012115478516,0.2954377870976705
349.6185647020638,7.661877441406251,0.28661478153084213
349.6991882997418,8.031168365478516,0.28835161111113156
349.7796384609386,7.27282943725586,0.27637579446794164
349.8602992002489,7.921146392822266,0.2870498096630469
349.9407864231802,7.980511474609376,0.28918472638561465
350.02129216128486,7.869103240966798,0.2853238921232622
350.10200862297705,7.562747955322266,0.27942656067101485
350.18255144842277,7.504906463623048,0.27738029374637585
350.2633050945333,8.029953765869141,0.2834942204056798
350.3438850244078,8.007376098632813,0.28401970325257947
350.42467587206886,7.502468872070313,0.2774957096015356
350.50529292346766,7.9993743896484375,0.2829415058481242
350.58592851990915,8.29673309326172,0.28859483009952636
350.66677517984607,7.744407653808594,0.28118397000806045
350.7474479234595,7.730294799804688,0.28196678891842936
350.8283318278021,7.374128723144532,0.275526604996019
350.9090417357028,7.897694396972657,0.2822845409458182
350.98996290161125,8.195652770996094,0.2872931651610539
351.07070999092235,7.899314117431641,0.28466150506581106
351.15147565519356,7.542003631591797,0.28325107086697415
351.2324527234165,7.670236206054688,0.28752178541902385
351.3132555947873,7.79825668334961,0.29233179793305925
351.3942699675003,7.710552215576172,0.28955796006698803
351.4751100631132,7.985212707519532,0.2875500182655812
351.556161757504,8.219941711425781,0.2882829698036295
351.6370390945098,7.692874145507813,0.2824123154397015
351.7179350364419,7.800112915039063,0.2832120848321659
351.799042723331,7.572956085205078,0.2793321981044323
351.87997593238674,7.9113616943359375,0.283012134751582
351.96112098394707,7.811666870117188,0.2812172527296761
352.0420914772966,7.843468475341798,0.2821945204747795
